,movieId,movieId_order,title
1643,1050,667,Trees Lounge (1996)
4035,1055,668,Jude (1996)
387,1056,669,Everyone Says I Love You (1996)
562,1058,670,William Shakespeare's Romeo + Juliet (1996)
47,1059,671,Swingers (1996)
1762,1060,672,Sleepers (1996)
460,1063,673,Aladdin and the King of Thieves (1996)
2367,1065,674,Shall We Dance (1937)
48,1072,675,Willy Wonka & the Chocolate Factory (1971)
1311,1076,676,Sleeper (1973)
3425,1077,677,Bananas (1971)
341,1078,678,"Fish Called Wanda, A (1988)"
49,1079,679,Monty Python's Life of Brian (1979)
2099,1080,680,Victor/Victoria (1982)
3416,1081,681,"Candidate, The (1972)"
1573,1082,682,"Great Race, The (1965)"
437,1083,683,Bonnie and Clyde (1967)
4390,1084,684,"Old Man and the Sea, The (1958)"
314,1085,685,Dial M for Murder (1954)
839,1087,686,Dirty Dancing (1987)
50,1088,687,Reservoir Dogs (1992)
51,1089,688,Platoon (1986)
4009,1090,689,Weekend at Bernie's (1989)
52,1091,690,Basic Instinct (1992)
292,1092,691,"Doors, The (1991)"
872,1093,692,"Crying Game, The (1992)"
1771,1094,693,Glengarry Glen Ross (1992)
880,1095,694,Sophie's Choice (1982)
53,1096,695,E.T. the Extra-Terrestrial (1982)
4015,1098,696,"Christmas Carol, A (1938)"
3307,1099,697,Days of Thunder (1990)
226,1100,698,Top Gun (1986)
3006,1102,699,Rebel Without a Cause (1955)
1637,1103,700,"Streetcar Named Desire, A (1951)"
497,1104,701,Children of the Corn IV: The Gathering (1996)
2363,1110,702,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
4018,1111,703,Palookaville (1996)
5662,1115,704,"Single Girl, A (Fille seule, La) (1995)"
2361,1119,705,"People vs. Larry Flynt, The (1996)"
3133,1120,706,Glory Daze (1995)
2478,1122,707,"Perfect Candidate, A (1996)"
3440,1123,708,On Golden Pond (1981)
2045,1124,709,"Return of the Pink Panther, The (1975)"
2684,1125,710,Drop Dead Fred (1991)
54,1126,711,"Abyss, The (1989)"
3797,1127,712,"Fog, The (1980)"
1137,1128,713,Escape from New York (1981)
4753,1129,714,"Howling, The (1980)"
2052,1130,715,Jean de Florette (1986)
2053,1131,716,Manon of the Spring (Manon des sources) (1986)
3969,1134,717,Private Benjamin (1980)
55,1135,718,Monty Python and the Holy Grail (1975)
5663,1136,719,Hustler White (1996)
5913,1139,720,Entertaining Angels: The Dorothy Day Story (1996)
5664,1143,721,"Line King: The Al Hirschfeld Story, The (1996)"
2032,1146,722,When We Were Kings (1996)
329,1147,723,Wallace & Gromit: The Wrong Trousers (1993)
4078,1149,724,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1639,1150,725,Lesson Faust (1994)
5884,1160,726,"Tin Drum, The (Blechtrommel, Die) (1979)"
3410,1166,727,Dear God (1996)
3342,1170,728,Bob Roberts (1992)
1410,1171,729,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1848,1172,730,"Cook the Thief His Wife & Her Lover, The (1989)"
1499,1174,731,Delicatessen (1991)
4107,1175,732,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
2054,1176,733,Enchanted April (1992)
2254,1177,734,Paths of Glory (1957)
1228,1178,735,"Grifters, The (1990)"
707,1182,736,"English Patient, The (1996)"
2068,1183,737,Mediterraneo (1991)
3452,1184,738,My Left Foot (1989)
960,1185,739,"Sex, Lies, and Videotape (1989)"
2479,1186,740,Passion Fish (1992)
1188,1187,741,Strictly Ballroom (1992)
3460,1188,742,"Thin Blue Line, The (1988)"
4108,1189,743,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
4036,1190,744,Madonna: Truth or Dare (1991)
2463,1191,745,Paris Is Burning (1990)
283,1192,746,One Flew Over the Cuckoo's Nest (1975)
4012,1193,747,Cheech and Chong's Up in Smoke (1978)
56,1195,748,Star Wars: Episode V - The Empire Strikes Back (1980)
57,1196,749,"Princess Bride, The (1987)"
58,1197,750,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1111,1198,751,Brazil (1985)
663,1199,752,Aliens (1986)
293,1200,753,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
789,1201,754,Withnail & I (1987)
743,1202,755,12 Angry Men (1957)
683,1203,756,Lawrence of Arabia (1962)
59,1205,757,"Clockwork Orange, A (1971)"
832,1206,758,To Kill a Mockingbird (1962)
60,1207,759,Apocalypse Now (1979)
2033,1208,760,Once Upon a Time in the West (C'era una volta il West) (1968)
61,1209,761,Star Wars: Episode VI - Return of the Jedi (1983)
2466,1210,762,"Wings of Desire (Himmel über Berlin, Der) (1987)"
666,1211,763,"Third Man, The (1949)"
62,1212,764,Goodfellas (1990)
63,1213,765,Alien (1979)
854,1214,766,Army of Darkness (1993)
969,1215,767,"Big Blue, The (Grand bleu, Le) (1988)"
881,1216,768,Ran (1985)
2051,1217,769,"Killer, The (Die xue shuang xiong) (1989)"
215,1218,770,Psycho (1960)
64,1219,771,"Blues Brothers, The (1980)"
294,1220,772,"Godfather: Part II, The (1974)"
65,1221,773,Full Metal Jacket (1987)
664,1222,774,"Grand Day Out with Wallace and Gromit, A (1989)"
66,1223,775,Henry V (1989)
500,1224,776,Amadeus (1984)
67,1225,777,"Quiet Man, The (1952)"
1774,1226,778,Once Upon a Time in America (1984)
295,1227,779,Raging Bull (1980)
1235,1229,780,Annie Hall (1977)
1358,1230,781,"Right Stuff, The (1983)"
4478,1231,782,Stalker (1979)
1352,1232,783,"Boot, Das (Boat, The) (1981)"
296,1233,784,"Sting, The (1973)"
2381,1234,785,Harold and Maude (1971)
4062,1235,786,Trust (1990)
1353,1236,787,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1443,1237,788,Local Hero (1983)
68,1239,789,"Terminator, The (1984)"
1138,1240,790,Dead Alive (Braindead) (1992)
560,1241,791,Glory (1989)
694,1242,792,Rosencrantz and Guildenstern Are Dead (1990)
1260,1243,793,Manhattan (1979)
1236,1244,794,Miller's Crossing (1990)
527,1245,795,Dead Poets Society (1989)
939,1246,796,"Graduate, The (1967)"
689,1247,797,Touch of Evil (1958)
681,1248,798,"Femme Nikita, La (Nikita) (1990)"
647,1249,799,"Bridge on the River Kwai, The (1957)"
1405,1250,800,8 1/2 (8½) (1963)
284,1251,801,Chinatown (1974)
1805,1252,802,"Day the Earth Stood Still, The (1951)"
708,1253,803,"Treasure of the Sierra Madre, The (1948)"
4211,1254,804,Bad Taste (1987)
69,1255,805,Duck Soup (1933)
961,1256,806,Better Off Dead... (1985)
297,1257,807,"Shining, The (1980)"
275,1258,808,Stand by Me (1986)
3417,1259,809,M (1931)
940,1260,810,Evil Dead II (Dead by Dawn) (1987)
770,1261,811,"Great Escape, The (1963)"
298,1262,812,"Deer Hunter, The (1978)"
4058,1263,813,Diva (1981)
70,1264,814,Groundhog Day (1993)
648,1265,815,Unforgiven (1992)
1398,1266,816,"Manchurian Candidate, The (1962)"
3091,1267,817,Pump Up the Volume (1990)
342,1268,818,Arsenic and Old Lace (1944)
71,1269,819,Back to the Future (1985)
1270,1270,820,Fried Green Tomatoes (1991)
1356,1271,821,Patton (1970)
1849,1272,822,Down by Law (1986)
1121,1273,823,Akira (1988)
72,1274,824,Highlander (1986)
665,1275,825,Cool Hand Luke (1967)
1512,1276,826,Cyrano de Bergerac (1990)
73,1277,827,Young Frankenstein (1974)
1830,1278,828,Night on Earth (1991)
2042,1279,829,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1824,1280,830,"Great Dictator, The (1940)"
74,1281,831,Fantasia (1940)
649,1282,832,High Noon (1952)
675,1283,833,"Big Sleep, The (1946)"
343,1284,834,Heathers (1989)
5673,1285,835,Somewhere in Time (1980)
678,1286,836,Ben-Hur (1959)
650,1287,837,This Is Spinal Tap (1984)
1424,1288,838,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
3053,1289,839,Some Kind of Wonderful (1987)
75,1290,840,Indiana Jones and the Last Crusade (1989)
1418,1291,841,Being There (1979)
871,1292,842,Gandhi (1982)
1815,1294,843,"Unbearable Lightness of Being, The (1988)"
1191,1295,844,"Room with a View, A (1986)"
344,1296,845,Real Genius (1985)
76,1297,846,Pink Floyd: The Wall (1982)
1348,1298,847,"Killing Fields, The (1984)"
2047,1299,848,My Life as a Dog (Mitt liv som hund) (1985)
1359,1300,849,Forbidden Planet (1956)
388,1301,850,Field of Dreams (1989)
2707,1302,851,"Man Who Would Be King, The (1975)"
695,1303,852,Butch Cassidy and the Sundance Kid (1969)
2069,1304,853,"Paris, Texas (1984)"
3002,1305,854,Until the End of the World (Bis ans Ende der Welt) (1991)
1483,1306,855,When Harry Met Sally... (1989)
4109,1309,856,Hype! (1996)
1326,1319,857,Alien³ (a.k.a. Alien 3) (1992)
1139,1320,858,"American Werewolf in London, An (1981)"
4167,1326,859,"Amityville Horror, The (1979)"
3908,1331,860,"Believers, The (1987)"
1703,1332,861,"Birds, The (1963)"
1976,1333,862,"Blob, The (1958)"
1140,1336,863,"Body Snatcher, The (1945)"
1513,1338,864,Dracula (Bram Stoker's Dracula) (1992)
5994,1340,865,Burnt Offerings (1976)
4754,1341,866,Candyman (1992)
882,1342,867,Cape Fear (1991)
2612,1343,868,Cape Fear (1962)
883,1344,869,Carrie (1976)
970,1345,870,Cat People (1982)
1141,1346,871,"Nightmare on Elm Street, A (1984)"
77,1347,872,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
4110,1348,873,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1128,1349,874,"Omen, The (1976)"
389,1352,875,"Mirror Has Two Faces, The (1996)"
1425,1353,876,Breaking the Waves (1996)
383,1355,877,Star Trek: First Contact (1996)
1773,1356,878,Shine (1996)
826,1357,879,Sling Blade (1996)
1386,1358,880,Jingle All the Way (1996)
390,1360,881,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
391,1362,882,"Preacher's Wife, The (1996)"
1850,1364,883,Ridicule (1996)
2676,1365,884,"Crucible, The (1996)"
1644,1366,885,101 Dalmatians (1996)
594,1369,886,Die Hard 2 (1990)
1957,1370,887,Star Trek: The Motion Picture (1979)
345,1371,888,Star Trek VI: The Undiscovered Country (1991)
2097,1372,889,Star Trek V: The Final Frontier (1989)
331,1373,890,Star Trek II: The Wrath of Khan (1982)
595,1374,891,Star Trek III: The Search for Spock (1984)
346,1375,892,Star Trek IV: The Voyage Home (1986)
1818,1376,893,Batman Returns (1992)
952,1377,894,Young Guns (1988)
1321,1378,895,Young Guns II (1990)
1565,1379,896,Grease (1978)
5916,1380,897,Grease 2 (1982)
1142,1384,898,Under Siege (1992)
855,1386,899,Jaws (1975)
2923,1387,900,Jaws 2 (1978)
3900,1389,901,My Fellow Americans (1996)
392,1390,902,Mars Attacks! (1996)
2469,1391,903,Citizen Ruth (1996)
561,1392,904,Jerry Maguire (1996)
949,1393,905,Raising Arizona (1987)
4019,1394,906,Tin Men (1987)
558,1395,907,Sneakers (1992)
3909,1396,908,Bastard Out of Carolina (1996)
5398,1398,909,Marvin's Room (1996)
4724,1400,910,Ghosts of Mississippi (1996)
299,1404,911,Beavis and Butt-Head Do America (1996)
2480,1405,912,La Cérémonie (1995)
596,1406,913,Scream (1996)
827,1407,914,"Last of the Mohicans, The (1992)"
1383,1408,915,Michael (1996)
1511,1410,916,Hamlet (1996)
3513,1412,917,"Whole Wide World, The (1996)"
4047,1413,918,Mother (1996)
4111,1414,919,"Thieves (Voleurs, Les) (1996)"
1589,1415,920,Evita (1996)
4068,1418,921,Walkabout (1971)
1335,1421,922,Murder at 1600 (1997)
3514,1422,923,Hearts and Minds (1996)
685,1428,924,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
597,1430,925,Beverly Hills Ninja (1997)
1392,1431,926,Metro (1997)
4112,1436,927,"Cement Garden, The (1993)"
3764,1437,928,Dante's Peak (1997)
2672,1440,929,Benny & Joon (1993)
598,1441,930,Prefontaine (1997)
1500,1445,931,Kolya (Kolja) (1996)
1851,1446,932,Gridlock'd (1997)
936,1448,933,Waiting for Guffman (1996)
1645,1453,934,SubUrbia (1997)
574,1456,935,Fools Rush In (1997)
5287,1457,936,Touch (1997)
1318,1458,937,Absolute Power (1997)
2409,1460,938,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1782,1463,939,Lost Highway (1997)
4725,1464,940,Rosewood (1997)
817,1465,941,Donnie Brasco (1997)
1336,1467,942,Booty Call (1997)
78,1472,943,Best Men (1997)
3776,1473,944,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
4113,1474,945,Kama Sutra: A Tale of Love (1996)
3027,1475,946,Private Parts (1997)
5871,1476,947,Love Jones (1997)
2124,1478,948,"Saint, The (1997)"
1803,1479,949,Smilla's Sense of Snow (1997)
1337,1482,950,Crash (1996)
3134,1483,951,"Daytrippers, The (1996)"
575,1484,952,Liar Liar (1997)
1600,1486,953,Selena (1997)
4336,1487,954,"Devil's Own, The (1997)"
5885,1488,955,Cats Don't Dance (1997)
3515,1495,956,Anna Karenina (1997)
4089,1496,957,Double Team (1997)
3135,1497,958,Inventing the Abbotts (1997)
3763,1498,959,Anaconda (1997)
79,1499,960,Grosse Pointe Blank (1997)
3901,1502,961,8 Heads in a Duffel Bag (1997)
709,1512,962,Romy and Michele's High School Reunion (1997)
80,1516,963,Austin Powers: International Man of Mystery (1997)
4008,1517,964,Breakdown (1997)
347,1526,965,"Fifth Element, The (1997)"
5665,1528,966,Nowhere (1997)
2481,1532,967,"Promise, The (La promesse) (1996)"
2043,1536,968,Shall We Dance? (Shall We Dansu?) (1996)
971,1540,969,Addicted to Love (1997)
1791,1541,970,Brassed Off (1996)
1959,1543,971,"Lost World: Jurassic Park, The (1997)"
3438,1544,972,Ponette (1996)
4114,1548,973,Rough Magic (1995)
81,1551,974,Con Air (1997)
5399,1553,975,"Pillow Book, The (1996)"
5507,1561,976,Batman & Robin (1997)
5674,1563,977,For Roseanna (Roseanna's Grave) (1997)
2817,1564,978,Head Above Water (1996)
348,1565,979,Hercules (1997)
599,1568,980,My Best Friend's Wedding (1997)
2482,1570,981,When the Cat's Away (Chacun cherche son chat) (1996)
82,1572,982,Face/Off (1997)
670,1579,983,Men in Black (a.k.a. MIB) (1997)
227,1583,984,Contact (1997)
2093,1585,985,G.I. Jane (1997)
83,1586,986,Conan the Barbarian (1982)
1274,1587,987,George of the Jungle (1997)
2890,1588,988,Cop Land (1997)
1495,1589,989,Event Horizon (1997)
600,1590,990,Spawn (1997)
2790,1592,991,Picture Perfect (1997)
2483,1593,992,In the Company of Men (1997)
1419,1595,993,Career Girls (1997)
1314,1596,994,Conspiracy Theory (1997)
5675,1599,995,She's So Lovely (1997)
5104,1602,996,Mimic (1997)
4445,1603,997,Money Talks (1997)
4410,1604,998,Excess Baggage (1997)
5508,1605,999,Kull the Conqueror (1997)
513,1607,1000,Air Force One (1997)
228,1609,1001,"Hunt for Red October, The (1990)"
1852,1610,1002,My Own Private Idaho (1991)
4115,1612,1003,Star Maps (1997)
2565,1613,1004,In & Out (1997)
4742,1614,1005,"Edge, The (1997)"
2662,1615,1006,"Peacemaker, The (1997)"
84,1616,1007,L.A. Confidential (1997)
5017,1618,1008,Seven Years in Tibet (1997)
85,1619,1009,Kiss the Girls (1997)
5872,1620,1010,Soul Food (1997)
86,1624,1011,"Game, The (1997)"
4411,1625,1012,Fire Down Below (1997)
1520,1626,1013,U Turn (1997)
3910,1628,1014,"MatchMaker, The (1997)"
5650,1630,1015,"Assignment, The (1997)"
2452,1632,1016,Ulee's Gold (1997)
1806,1634,1017,"Ice Storm, The (1997)"
518,1638,1018,Chasing Amy (1997)
501,1640,1019,"Full Monty, The (1997)"
710,1642,1020,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
4506,1643,1021,I Know What You Did Last Summer (1997)
1796,1644,1022,The Devil's Advocate (1997)
4016,1647,1023,"House of Yes, The (1997)"
3516,1649,1024,Washington Square (1997)
4412,1651,1025,Year of the Horse (1997)
324,1652,1026,Gattaca (1997)
5031,1654,1027,Phantoms (1998)
3136,1655,1028,Swept from the Sea (1997)
349,1657,1029,"Life Less Ordinary, A (1997)"
5666,1658,1030,Hurricane Streets (1997)
1576,1662,1031,Stripes (1981)
2849,1664,1032,Bean (1997)
711,1669,1033,Welcome to Sarajevo (1997)
2149,1671,1034,"Rainmaker, The (1997)"
688,1672,1035,Boogie Nights (1997)
1313,1673,1036,Witness (1985)
601,1675,1037,Starship Troopers (1997)
1501,1677,1038,"Joy Luck Club, The (1993)"
1104,1679,1039,Sliding Doors (1998)
563,1681,1040,"Truman Show, The (1998)"
1429,1682,1041,"Wings of the Dove, The (1997)"
1428,1683,1042,Mrs. Dalloway (1997)
2663,1685,1043,Red Corner (1997)
1853,1686,1044,"Jackal, The (1997)"
538,1687,1045,Anastasia (1997)
3137,1688,1046,"Man Who Knew Too Little, The (1997)"
1801,1689,1047,Alien: Resurrection (1997)
1231,1692,1048,Amistad (1997)
5628,1693,1049,"Apostle, The (1997)"
1854,1694,1050,Artemisia (1997)
5651,1695,1051,Bent (1997)
4116,1698,1052,"Butcher Boy, The (1997)"
3660,1700,1053,Deconstructing Harry (1997)
1973,1701,1054,Flubber (1997)
5997,1702,1055,For Richer or Poorer (1997)
498,1703,1056,Good Will Hunting (1997)
4413,1706,1057,Home Alone 3 (1997)
2095,1710,1058,Midnight in the Garden of Good and Evil (1997)
1521,1712,1059,Mouse Hunt (1997)
3066,1716,1060,Scream 2 (1997)
5583,1717,1061,Stranger in the House (1997)
2027,1718,1062,"Sweet Hereafter, The (1997)"
514,1720,1063,Titanic (1997)
2716,1721,1064,Tomorrow Never Dies (1997)
2657,1725,1065,"Postman, The (1997)"
4726,1726,1066,"Horse Whisperer, The (1998)"
528,1728,1067,Jackie Brown (1997)
1816,1729,1068,Kundun (1997)
87,1731,1069,"Big Lebowski, The (1998)"
4030,1732,1070,Afterglow (1997)
1522,1733,1071,My Life in Pink (Ma vie en rose) (1997)
3087,1734,1072,Great Expectations (1998)
6002,1738,1073,3 Ninjas: High Noon On Mega Mountain (1998)
712,1746,1074,Wag the Dog (1997)
962,1747,1075,Dark City (1998)
602,1752,1076,Half Baked (1998)
1338,1753,1077,Fallen (1998)
3339,1754,1078,Shooting Fish (1997)
4117,1758,1079,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
884,1761,1080,Deep Rising (1998)
1954,1766,1081,Music From Another Room (1998)
972,1768,1082,"Replacement Killers, The (1998)"
1143,1770,1083,Night Flier (1997)
3964,1771,1084,Blues Brothers 2000 (1998)
88,1776,1085,"Wedding Singer, The (1998)"
5122,1778,1086,Sphere (1998)
5733,1782,1087,Palmetto (1998)
515,1783,1088,As Good as It Gets (1997)
1855,1784,1089,King of New York (1990)
3645,1791,1090,U.S. Marshals (1998)
89,1792,1091,Welcome to Woop-Woop (1997)
3443,1796,1092,Everest (1998)
3038,1798,1093,Suicide Kings (1997)
1663,1800,1094,"Man in the Iron Mask, The (1998)"
90,1803,1095,"Newton Boys, The (1998)"
91,1804,1096,Wild Things (1998)
4051,1808,1097,Fireworks (Hana-bi) (1997)
1758,1809,1098,Primary Colors (1998)
2105,1811,1099,Wide Awake (1998)
4999,1826,1100,"Big One, The (1997)"
3646,1830,1101,Lost in Space (1998)
3661,1832,1102,Mercury Rising (1998)
2599,1833,1103,"Spanish Prisoner, The (1997)"
1102,1834,1104,City of Angels (1998)
1444,1835,1105,"Last Days of Disco, The (1998)"
3013,1839,1106,He Got Game (1998)
4055,1843,1107,Live Flesh (Carne trémula) (1997)
963,1844,1108,Zero Effect (1998)
4161,1847,1109,"Borrowers, The (1997)"
5706,1854,1110,Krippendorf's Tribe (1998)
3333,1855,1111,Kurt & Courtney (1998)
4391,1858,1112,Taste of Cherry (Ta'm e guilass) (1997)
603,1865,1113,"Big Hit, The (1998)"
2362,1872,1114,"Misérables, Les (1998)"
2484,1874,1115,Clockwatchers (1997)
1961,1875,1116,Deep Impact (1998)
1312,1882,1117,Bulworth (1998)
1271,1883,1118,Fear and Loathing in Las Vegas (1998)
3025,1884,1119,"Opposite of Sex, The (1998)"
5291,1887,1120,Hope Floats (1998)
2864,1888,1121,Insomnia (1997)
1315,1891,1122,"Perfect Murder, A (1998)"
3517,1892,1123,Beyond Silence (Jenseits der Stille) (1996)
4337,1893,1124,Six Days Seven Nights (1998)
2783,1894,1125,Can't Hardly Wait (1998)
5676,1896,1126,High Art (1998)
4925,1899,1127,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
3518,1901,1128,Dream for an Insomniac (1996)
4118,1903,1129,Henry Fool (1997)
660,1906,1130,Mulan (1998)
604,1908,1131,"X-Files: Fight the Future, The (1998)"
1598,1910,1132,Dr. Dolittle (1998)
885,1911,1133,Out of Sight (1998)
3519,1912,1134,Picnic at Hanging Rock (1975)
3007,1913,1135,Smoke Signals (1998)
1856,1915,1136,Buffalo '66 (a.k.a. Buffalo 66) (1998)
229,1916,1137,Armageddon (1998)
3306,1917,1138,Lethal Weapon 4 (1998)
92,1919,1139,Small Soldiers (1998)
559,1920,1140,Pi (1998)
4119,1921,1141,Whatever (1998)
323,1922,1142,There's Something About Mary (1998)
3428,1923,1143,Plan 9 from Outer Space (1959)
93,1926,1144,All Quiet on the Western Front (1930)
1704,1928,1145,Grand Hotel (1932)
1705,1930,1146,Mutiny on the Bounty (1935)
3429,1933,1147,You Can't Take It with You (1938)
1706,1935,1148,Mrs. Miniver (1942)
1707,1937,1149,"Lost Weekend, The (1945)"
